Ensembl Transcript ID	Ensembl Gene ID	Associated Gene Name
ENST00000451237	ENSG00000235863	B3GALT4
ENST00000465049	ENSG00000135747	ZNF670-ZNF695
ENST00000474541	ENSG00000135747	ZNF670-ZNF695
ENST00000378402	ENSG00000205038	PKHD1L1
ENST00000633434	ENSG00000277236	CCL14
ENST00000632700	ENSG00000277236	CCL14
ENST00000619040	ENSG00000277236	CCL14
ENST00000618060	ENSG00000277236	CCL14
ENST00000371431	ENSG00000186471	AKAP14
ENST00000371422	ENSG00000186471	AKAP14
ENST00000334356	ENSG00000186471	AKAP14
ENST00000371425	ENSG00000186471	AKAP14
ENST00000316368	ENSG00000244623	OR2AE1
ENST00000528105	ENSG00000171202	TMEM126A
ENST00000304511	ENSG00000171202	TMEM126A
ENST00000532180	ENSG00000171202	TMEM126A
ENST00000366881	ENSG00000187554	TLR5
ENST00000540964	ENSG00000187554	TLR5
ENST00000425130	ENSG00000230763	HLA-DPB1
ENST00000411558	ENSG00000230763	HLA-DPB1
ENST00000445702	ENSG00000230763	HLA-DPB1
ENST00000455122	ENSG00000230763	HLA-DPB1
ENST00000357067	ENSG00000129187	DCTD
ENST00000438320	ENSG00000129187	DCTD
ENST00000510370	ENSG00000129187	DCTD
ENST00000503182	ENSG00000129187	DCTD
ENST00000510307	ENSG00000129187	DCTD
ENST00000512766	ENSG00000129187	DCTD
ENST00000514754	ENSG00000129187	DCTD
ENST00000503820	ENSG00000129187	DCTD
ENST00000503988	ENSG00000129187	DCTD
ENST00000317749	ENSG00000189269	DRICH1
ENST00000614553	ENSG00000189269	DRICH1
ENST00000480282	ENSG00000114529	C3orf52
ENST00000264848	ENSG00000114529	C3orf52
ENST00000484828	ENSG00000114529	C3orf52
ENST00000431717	ENSG00000114529	C3orf52
ENST00000377298	ENSG00000171603	CLSTN1
ENST00000435891	ENSG00000171603	CLSTN1
ENST00000361311	ENSG00000171603	CLSTN1
ENST00000427987	ENSG00000145020	AMT
ENST00000458307	ENSG00000145020	AMT
ENST00000273588	ENSG00000145020	AMT
ENST00000395338	ENSG00000145020	AMT
ENST00000538581	ENSG00000145020	AMT
ENST00000586448	ENSG00000132874	SLC14A2
ENST00000255226	ENSG00000132874	SLC14A2
ENST00000323329	ENSG00000132874	SLC14A2
ENST00000589658	ENSG00000132874	SLC14A2
ENST00000378396	ENSG00000205029	OR5D16
ENST00000445220	ENSG00000251322	SHANK3
ENST00000262795	ENSG00000251322	SHANK3
ENST00000295297	ENSG00000163145	C1QTNF7
ENST00000444304	ENSG00000163145	C1QTNF7
ENST00000429690	ENSG00000163145	C1QTNF7
ENST00000398718	ENSG00000214642	DEFB113
ENST00000344949	ENSG00000036054	TBC1D23
ENST00000394144	ENSG00000036054	TBC1D23
ENST00000217386	ENSG00000101405	OXT
ENST00000593635	ENSG00000183850	ZNF730
ENST00000597761	ENSG00000183850	ZNF730
ENST00000599195	ENSG00000183850	ZNF730
ENST00000379800	ENSG00000180138	CSNK1A1L
ENST00000399012	ENSG00000182378	PLCXD1
ENST00000430923	ENSG00000182378	PLCXD1
ENST00000445062	ENSG00000182378	PLCXD1
ENST00000381657	ENSG00000182378	PLCXD1
ENST00000429181	ENSG00000182378	PLCXD1
ENST00000443019	ENSG00000182378	PLCXD1
ENST00000415337	ENSG00000182378	PLCXD1
ENST00000447472	ENSG00000182378	PLCXD1
ENST00000448477	ENSG00000182378	PLCXD1
ENST00000381663	ENSG00000182378	PLCXD1
ENST00000288873	ENSG00000157992	KRTCAP3
ENST00000407293	ENSG00000157992	KRTCAP3
ENST00000543753	ENSG00000157992	KRTCAP3
ENST00000456935	ENSG00000104774	MAN2B1
ENST00000221363	ENSG00000104774	MAN2B1
ENST00000593686	ENSG00000104774	MAN2B1
ENST00000486847	ENSG00000104774	MAN2B1
ENST00000598876	ENSG00000104774	MAN2B1
ENST00000563281	ENSG00000259956	RBM15B
ENST00000477571	ENSG00000157800	SLC37A3
ENST00000340308	ENSG00000157800	SLC37A3
ENST00000447932	ENSG00000157800	SLC37A3
ENST00000326232	ENSG00000157800	SLC37A3
ENST00000469636	ENSG00000157800	SLC37A3
ENST00000492027	ENSG00000157800	SLC37A3
ENST00000477006	ENSG00000157800	SLC37A3
ENST00000485734	ENSG00000157800	SLC37A3
ENST00000485861	ENSG00000157800	SLC37A3
ENST00000484416	ENSG00000157800	SLC37A3
ENST00000464834	ENSG00000157800	SLC37A3
ENST00000469193	ENSG00000157800	SLC37A3
ENST00000462881	ENSG00000157800	SLC37A3
ENST00000292211	ENSG00000160714	UBE2Q1
ENST00000283195	ENSG00000153201	RANBP2
ENST00000613396	ENSG00000278567	CCL3
ENST00000259523	ENSG00000136997	MYC
ENST00000517291	ENSG00000136997	MYC
ENST00000621592	ENSG00000136997	MYC
ENST00000377970	ENSG00000136997	MYC
ENST00000524013	ENSG00000136997	MYC
ENST00000613283	ENSG00000136997	MYC
ENST00000478753	ENSG00000179918	SEPHS2
ENST00000252482	ENSG00000130201	EXOC3L2
ENST00000413988	ENSG00000130201	EXOC3L2
ENST00000358701	ENSG00000165661	QSOX2
ENST00000455222	ENSG00000165661	QSOX2
ENST00000616829	ENSG00000165661	QSOX2
ENST00000221130	ENSG00000104687	GSR
ENST00000537535	ENSG00000104687	GSR
ENST00000541648	ENSG00000104687	GSR
ENST00000546342	ENSG00000104687	GSR
ENST00000523295	ENSG00000104687	GSR
ENST00000521479	ENSG00000104687	GSR
ENST00000262207	ENSG00000121005	CRISPLD1
ENST00000523524	ENSG00000121005	CRISPLD1
ENST00000517786	ENSG00000121005	CRISPLD1
ENST00000537895	ENSG00000176715	ACSF3
ENST00000317447	ENSG00000176715	ACSF3
ENST00000537290	ENSG00000176715	ACSF3
ENST00000540697	ENSG00000176715	ACSF3
ENST00000406948	ENSG00000176715	ACSF3
ENST00000378345	ENSG00000176715	ACSF3
ENST00000542688	ENSG00000176715	ACSF3
ENST00000544543	ENSG00000176715	ACSF3
ENST00000538340	ENSG00000176715	ACSF3
ENST00000543676	ENSG00000176715	ACSF3
ENST00000614302	ENSG00000176715	ACSF3
ENST00000359520	ENSG00000196663	TECPR2
ENST00000558678	ENSG00000196663	TECPR2
ENST00000512439	ENSG00000179909	ZNF154
ENST00000451275	ENSG00000179909	ZNF154
ENST00000554220	ENSG00000188488	SERPINA5
ENST00000553780	ENSG00000188488	SERPINA5
ENST00000554760	ENSG00000188488	SERPINA5
ENST00000554866	ENSG00000188488	SERPINA5
ENST00000556775	ENSG00000188488	SERPINA5
ENST00000553511	ENSG00000188488	SERPINA5
ENST00000554633	ENSG00000188488	SERPINA5
ENST00000555681	ENSG00000188488	SERPINA5
ENST00000554276	ENSG00000188488	SERPINA5
ENST00000557598	ENSG00000188488	SERPINA5
ENST00000329597	ENSG00000188488	SERPINA5
ENST00000368358	ENSG00000143630	HCN3
ENST00000262316	ENSG00000007384	RHBDF1
ENST00000428730	ENSG00000007384	RHBDF1
ENST00000448893	ENSG00000007384	RHBDF1
ENST00000450643	ENSG00000007384	RHBDF1
ENST00000419764	ENSG00000007384	RHBDF1
ENST00000420911	ENSG00000271079	CTAGE15
ENST00000616816	ENSG00000277457	LENG1
ENST00000261751	ENSG00000117971	CHRNB4
ENST00000412074	ENSG00000117971	CHRNB4
ENST00000559849	ENSG00000117971	CHRNB4
ENST00000315396	ENSG00000105479	CCDC114
ENST00000429544	ENSG00000129071	MBD4
ENST00000249910	ENSG00000129071	MBD4
ENST00000503197	ENSG00000129071	MBD4
ENST00000507208	ENSG00000129071	MBD4
ENST00000393278	ENSG00000129071	MBD4
ENST00000351004	ENSG00000127955	GNAI1
ENST00000418742	ENSG00000127955	GNAI1
ENST00000457358	ENSG00000127955	GNAI1
ENST00000447650	ENSG00000127955	GNAI1
ENST00000259727	ENSG00000137198	GMPR
ENST00000251102	ENSG00000070729	CNGB1
ENST00000564448	ENSG00000070729	CNGB1
ENST00000311183	ENSG00000070729	CNGB1
ENST00000369779	ENSG00000168679	SLC16A4
ENST00000472422	ENSG00000168679	SLC16A4
ENST00000369781	ENSG00000168679	SLC16A4
ENST00000461647	ENSG00000168679	SLC16A4
ENST00000528649	ENSG00000168679	SLC16A4
ENST00000492412	ENSG00000168679	SLC16A4
ENST00000467986	ENSG00000168679	SLC16A4
ENST00000541986	ENSG00000168679	SLC16A4
ENST00000437429	ENSG00000168679	SLC16A4
ENST00000306376	ENSG00000244405	ETV5
ENST00000434744	ENSG00000244405	ETV5
ENST00000433149	ENSG00000244405	ETV5
ENST00000440773	ENSG00000244405	ETV5
ENST00000421809	ENSG00000244405	ETV5
ENST00000413301	ENSG00000244405	ETV5
ENST00000422039	ENSG00000244405	ETV5
ENST00000539943	ENSG00000219435	TEX40
ENST00000521654	ENSG00000146373	RNF217
ENST00000368414	ENSG00000146373	RNF217
ENST00000359704	ENSG00000146373	RNF217
ENST00000560949	ENSG00000146373	RNF217
ENST00000239446	ENSG00000120324	PCDHB10
ENST00000515856	ENSG00000120324	PCDHB10
ENST00000395131	ENSG00000204220	PFDN6
ENST00000374606	ENSG00000204220	PFDN6
ENST00000374610	ENSG00000204220	PFDN6
ENST00000463584	ENSG00000204220	PFDN6
ENST00000374607	ENSG00000204220	PFDN6
ENST00000607223	ENSG00000272000	AC236040.1
ENST00000606649	ENSG00000272000	AC236040.1
ENST00000325327	ENSG00000176619	LMNB2
ENST00000615688	ENSG00000275474	RDH13
ENST00000621875	ENSG00000277733	MBOAT7
ENST00000621146	ENSG00000277733	MBOAT7
ENST00000612567	ENSG00000277733	MBOAT7
ENST00000611977	ENSG00000274588	DGKK
ENST00000040584	ENSG00000037965	HOXC8
ENST00000399607	ENSG00000243594	PSMB9
ENST00000434587	ENSG00000243594	PSMB9
ENST00000383234	ENSG00000243594	PSMB9
ENST00000399619	ENSG00000243594	PSMB9
ENST00000217402	ENSG00000101421	CHMP4B
ENST00000613649	ENSG00000274566	GP6
ENST00000614889	ENSG00000274566	GP6
ENST00000219197	ENSG00000102924	CBLN1
ENST00000536749	ENSG00000102924	CBLN1
ENST00000398600	ENSG00000157601	MX1
ENST00000398598	ENSG00000157601	MX1
ENST00000424365	ENSG00000157601	MX1
ENST00000417963	ENSG00000157601	MX1
ENST00000288383	ENSG00000157601	MX1
ENST00000455164	ENSG00000157601	MX1
ENST00000619682	ENSG00000157601	MX1
ENST00000431446	ENSG00000147274	RBMX
ENST00000568578	ENSG00000147274	RBMX
ENST00000419968	ENSG00000147274	RBMX
ENST00000464781	ENSG00000147274	RBMX
ENST00000320676	ENSG00000147274	RBMX
ENST00000562646	ENSG00000147274	RBMX
ENST00000563370	ENSG00000147274	RBMX
ENST00000615023	ENSG00000277060	NLRP2
ENST00000621165	ENSG00000277060	NLRP2
ENST00000616079	ENSG00000277060	NLRP2
ENST00000615197	ENSG00000277060	NLRP2
ENST00000618011	ENSG00000277060	NLRP2
ENST00000610346	ENSG00000277060	NLRP2
ENST00000620082	ENSG00000277060	NLRP2
ENST00000611410	ENSG00000275843	NLRP2
ENST00000621594	ENSG00000275843	NLRP2
ENST00000618018	ENSG00000275843	NLRP2
ENST00000618694	ENSG00000275843	NLRP2
ENST00000157600	ENSG00000071282	LMCD1
ENST00000426878	ENSG00000071282	LMCD1
ENST00000415597	ENSG00000071282	LMCD1
ENST00000454244	ENSG00000071282	LMCD1
ENST00000397386	ENSG00000071282	LMCD1
ENST00000296702	ENSG00000113649	TCERG1
ENST00000394421	ENSG00000113649	TCERG1
ENST00000549332	ENSG00000113649	TCERG1
ENST00000302279	ENSG00000168522	FNTA
ENST00000533998	ENSG00000168522	FNTA
ENST00000531266	ENSG00000168522	FNTA
ENST00000525699	ENSG00000168522	FNTA
ENST00000529687	ENSG00000168522	FNTA
ENST00000533336	ENSG00000168522	FNTA
ENST00000621792	ENSG00000273916	NCR1
ENST00000614638	ENSG00000273916	NCR1
ENST00000612577	ENSG00000273916	NCR1
ENST00000615651	ENSG00000273916	NCR1
ENST00000326153	ENSG00000178605	GTPBP6
ENST00000393703	ENSG00000137496	IL18BP
ENST00000497194	ENSG00000137496	IL18BP
ENST00000393705	ENSG00000137496	IL18BP
ENST00000337131	ENSG00000137496	IL18BP
ENST00000531053	ENSG00000137496	IL18BP
ENST00000343898	ENSG00000137496	IL18BP
ENST00000534583	ENSG00000137496	IL18BP
ENST00000393707	ENSG00000137496	IL18BP
ENST00000404792	ENSG00000137496	IL18BP
ENST00000260049	ENSG00000137496	IL18BP
ENST00000620017	ENSG00000137496	IL18BP
ENST00000377060	ENSG00000168763	CNNM3
ENST00000305510	ENSG00000168763	CNNM3
ENST00000373218	ENSG00000148730	EIF4EBP2
ENST00000295688	ENSG00000163468	CCT3
ENST00000368259	ENSG00000163468	CCT3
ENST00000472765	ENSG00000163468	CCT3
ENST00000413555	ENSG00000163468	CCT3
ENST00000496684	ENSG00000163468	CCT3
ENST00000533194	ENSG00000163468	CCT3
ENST00000446905	ENSG00000163468	CCT3
ENST00000478640	ENSG00000163468	CCT3
ENST00000415548	ENSG00000163468	CCT3
ENST00000358658	ENSG00000168060	NAALADL1
ENST00000340252	ENSG00000168060	NAALADL1
ENST00000355721	ENSG00000168060	NAALADL1
ENST00000382867	ENSG00000129873	CDY2B
ENST00000544303	ENSG00000129873	CDY2B
ENST00000371410	ENSG00000101882	NKAP
ENST00000230361	ENSG00000112599	GUCA1B
ENST00000299164	ENSG00000166106	ADAMTS15
ENST00000576370	ENSG00000166260	COX11
ENST00000572558	ENSG00000166260	COX11
ENST00000574821	ENSG00000166260	COX11
ENST00000299335	ENSG00000166260	COX11
ENST00000571584	ENSG00000166260	COX11
ENST00000586529	ENSG00000267303	CTD-2369P2.12
ENST00000309106	ENSG00000172938	MRGPRD
ENST00000382110	ENSG00000171853	TRAPPC12
ENST00000324266	ENSG00000171853	TRAPPC12
ENST00000417243	ENSG00000171853	TRAPPC12
ENST00000415624	ENSG00000171853	TRAPPC12
ENST00000416918	ENSG00000171853	TRAPPC12
ENST00000452495	ENSG00000171853	TRAPPC12
ENST00000308660	ENSG00000173926	MARCH3
ENST00000515241	ENSG00000173926	MARCH3
ENST00000570896	ENSG00000174292	TNK1
ENST00000576812	ENSG00000174292	TNK1
ENST00000611771	ENSG00000278119	GOLGA8J
ENST00000238823	ENSG00000119812	FAM98A
ENST00000623604	ENSG00000278923	AP005242.1
ENST00000621285	ENSG00000278257	LENG1
ENST00000321702	ENSG00000177191	B3GNT8
ENST00000398468	ENSG00000214513	NOTO
ENST00000261778	ENSG00000103047	TANGO6
ENST00000313871	ENSG00000197976	AKAP17A
ENST00000474361	ENSG00000197976	AKAP17A
ENST00000381261	ENSG00000197976	AKAP17A
ENST00000338040	ENSG00000163833	FBXO40
ENST00000507152	ENSG00000248329	APELA
ENST00000515275	ENSG00000248329	APELA
ENST00000510062	ENSG00000248329	APELA
ENST00000439858	ENSG00000179178	TMEM125
ENST00000432792	ENSG00000179178	TMEM125
ENST00000306503	ENSG00000171150	SOCS5
ENST00000394861	ENSG00000171150	SOCS5
ENST00000334391	ENSG00000185982	DEFB128
ENST00000624447	ENSG00000279081	AL356585.2
ENST00000257245	ENSG00000134809	TIMM10
ENST00000525587	ENSG00000134809	TIMM10
ENST00000525158	ENSG00000134809	TIMM10
ENST00000456425	ENSG00000224994	TRIM39
ENST00000438089	ENSG00000224994	TRIM39
ENST00000440117	ENSG00000224994	TRIM39
ENST00000440130	ENSG00000224994	TRIM39
ENST00000449318	ENSG00000224994	TRIM39
ENST00000424180	ENSG00000224994	TRIM39
ENST00000414015	ENSG00000224994	TRIM39
ENST00000413715	ENSG00000224994	TRIM39
ENST00000437257	ENSG00000224994	TRIM39
ENST00000552950	ENSG00000224994	TRIM39
ENST00000547030	ENSG00000224994	TRIM39
ENST00000611206	ENSG00000277725	KIR2DL2
ENST00000613017	ENSG00000277725	KIR2DL2
ENST00000390307	ENSG00000211661	IGLV3-22
ENST00000617731	ENSG00000278229	RPS17
ENST00000632419	ENSG00000278229	RPS17
ENST00000632799	ENSG00000278229	RPS17
ENST00000610660	ENSG00000233816	IFNA13
ENST00000449498	ENSG00000233816	IFNA13
ENST00000438725	ENSG00000223757	VWA7
ENST00000330798	ENSG00000184032	KRTAP20-2
ENST00000635252	ENSG00000164256	PRDM9
ENST00000502755	ENSG00000164256	PRDM9
ENST00000296682	ENSG00000164256	PRDM9
ENST00000438998	ENSG00000180822	PSMG4
ENST00000380305	ENSG00000180822	PSMG4
ENST00000419065	ENSG00000180822	PSMG4
ENST00000473000	ENSG00000180822	PSMG4
ENST00000324987	ENSG00000180822	PSMG4
ENST00000451246	ENSG00000180822	PSMG4
ENST00000454610	ENSG00000180822	PSMG4
ENST00000456005	ENSG00000227222	DHX16
ENST00000450902	ENSG00000227222	DHX16
ENST00000246105	ENSG00000125903	DEFB129
ENST00000409785	ENSG00000176407	KCMF1
ENST00000453448	ENSG00000176407	KCMF1
ENST00000252137	ENSG00000100056	DGCR14
ENST00000618672	ENSG00000277179	NLRP7
ENST00000618261	ENSG00000277179	NLRP7
ENST00000421201	ENSG00000171132	PRKCE
ENST00000306156	ENSG00000171132	PRKCE
ENST00000394874	ENSG00000171132	PRKCE
ENST00000487340	ENSG00000223957	NEU1
ENST00000465246	ENSG00000223957	NEU1
ENST00000437432	ENSG00000223957	NEU1
ENST00000340134	ENSG00000244242	IFITM10
ENST00000442925	ENSG00000144648	ACKR2
ENST00000422265	ENSG00000144648	ACKR2
ENST00000497921	ENSG00000144648	ACKR2
ENST00000492609	ENSG00000144648	ACKR2
ENST00000494619	ENSG00000144648	ACKR2
ENST00000493193	ENSG00000144648	ACKR2
ENST00000370370	ENSG00000203909	DPPA5
ENST00000443402	ENSG00000211689	TRGC1
ENST00000291009	ENSG00000159763	PIP
ENST00000519289	ENSG00000270024	C8orf44-SGK3
ENST00000372201	ENSG00000173846	PLK3
ENST00000366503	ENSG00000277462	ZNF670
ENST00000307839	ENSG00000174748	RPL15
ENST00000422218	ENSG00000174748	RPL15
ENST00000434031	ENSG00000174748	RPL15
ENST00000413699	ENSG00000174748	RPL15
ENST00000412097	ENSG00000174748	RPL15
ENST00000415719	ENSG00000174748	RPL15
ENST00000435882	ENSG00000174748	RPL15
ENST00000354811	ENSG00000174748	RPL15
ENST00000436146	ENSG00000174748	RPL15
ENST00000611050	ENSG00000174748	RPL15
ENST00000456530	ENSG00000174748	RPL15
ENST00000369023	ENSG00000107672	NSMCE4A
ENST00000369017	ENSG00000107672	NSMCE4A
ENST00000611436	ENSG00000275931	GP6
ENST00000622653	ENSG00000275931	GP6
ENST00000524892	ENSG00000165895	ARHGAP42
ENST00000529535	ENSG00000165895	ARHGAP42
ENST00000298815	ENSG00000165895	ARHGAP42
ENST00000510175	ENSG00000250312	ZNF718
ENST00000609714	ENSG00000250312	ZNF718
ENST00000396401	ENSG00000187735	TCEA1
ENST00000521604	ENSG00000187735	TCEA1
ENST00000522635	ENSG00000187735	TCEA1
ENST00000520534	ENSG00000187735	TCEA1
ENST00000518310	ENSG00000187735	TCEA1
ENST00000518784	ENSG00000187735	TCEA1
ENST00000519704	ENSG00000187735	TCEA1
ENST00000613831	ENSG00000276167	TAS2R50
ENST00000603767	ENSG00000257207	AC108938.5
ENST00000612953	ENSG00000275644	OSCAR
ENST00000620647	ENSG00000275644	OSCAR
ENST00000611719	ENSG00000275644	OSCAR
ENST00000621328	ENSG00000275644	OSCAR
ENST00000622275	ENSG00000275644	OSCAR
ENST00000263045	ENSG00000096006	CRISP3
ENST00000371159	ENSG00000096006	CRISP3
ENST00000354620	ENSG00000096006	CRISP3
ENST00000433368	ENSG00000096006	CRISP3
ENST00000347053	ENSG00000164597	COG5
ENST00000297135	ENSG00000164597	COG5
ENST00000393603	ENSG00000164597	COG5
ENST00000605888	ENSG00000164597	COG5
ENST00000265983	ENSG00000110169	HPX
ENST00000615166	ENSG00000110169	HPX
ENST00000614037	ENSG00000276774	LENG1
ENST00000439554	ENSG00000147234	FRMPD3
ENST00000276185	ENSG00000147234	FRMPD3
ENST00000390661	ENSG00000171396	KRTAP4-4
ENST00000221498	ENSG00000104901	DKKL1
ENST00000457089	ENSG00000258543	DAMA-236L13.20
ENST00000451335	ENSG00000258543	DAMA-236L13.20
ENST00000620322	ENSG00000258543	DAMA-236L13.20
ENST00000611721	ENSG00000258543	DAMA-236L13.20
ENST00000622393	ENSG00000258543	DAMA-236L13.20
ENST00000296358	ENSG00000163982	OTOP1
ENST00000426402	ENSG00000233306	TRGV2
ENST00000534167	ENSG00000179698	WDR97
ENST00000323662	ENSG00000179698	WDR97
ENST00000436167	ENSG00000235132	OR2H1
ENST00000456657	ENSG00000235132	OR2H1
ENST00000440672	ENSG00000235132	OR2H1
ENST00000444920	ENSG00000235132	OR2H1
ENST00000338569	ENSG00000188124	OR2AG2
ENST00000508628	ENSG00000173821	RNF213
ENST00000582970	ENSG00000173821	RNF213
ENST00000319921	ENSG00000173821	RNF213
ENST00000327245	ENSG00000118322	ATP10B
ENST00000520108	ENSG00000118322	ATP10B
ENST00000518533	ENSG00000158815	FGF17
ENST00000359441	ENSG00000158815	FGF17
ENST00000612436	ENSG00000276066	VSTM1
ENST00000615508	ENSG00000276066	VSTM1
ENST00000618109	ENSG00000276066	VSTM1
ENST00000616582	ENSG00000276066	VSTM1
ENST00000610857	ENSG00000276066	VSTM1
ENST00000633245	ENSG00000274247	PRSS1
ENST00000616256	ENSG00000274247	PRSS1
ENST00000633149	ENSG00000274247	PRSS1
ENST00000622109	ENSG00000274247	PRSS1
ENST00000262077	ENSG00000124789	NUP153
ENST00000613258	ENSG00000124789	NUP153
ENST00000537253	ENSG00000124789	NUP153
ENST00000614630	ENSG00000278767	SERPINA10
ENST00000616057	ENSG00000278767	SERPINA10
ENST00000321339	ENSG00000181867	FTMT
ENST00000262947	ENSG00000074842	MYDGF
ENST00000264712	ENSG00000084731	KIF3C
ENST00000417737	ENSG00000084731	KIF3C
ENST00000455394	ENSG00000084731	KIF3C
ENST00000405914	ENSG00000084731	KIF3C
ENST00000614152	ENSG00000084731	KIF3C
ENST00000361475	ENSG00000198959	TGM2
ENST00000373403	ENSG00000198959	TGM2
ENST00000453095	ENSG00000198959	TGM2
ENST00000376436	ENSG00000130684	ZNF337
ENST00000252979	ENSG00000130684	ZNF337
ENST00000616183	ENSG00000160352	ZNF714
ENST00000596053	ENSG00000160352	ZNF714
ENST00000618422	ENSG00000160352	ZNF714
ENST00000456283	ENSG00000160352	ZNF714
ENST00000618008	ENSG00000160352	ZNF714
ENST00000425625	ENSG00000160352	ZNF714
ENST00000613286	ENSG00000160352	ZNF714
ENST00000610902	ENSG00000160352	ZNF714
ENST00000620627	ENSG00000160352	ZNF714
ENST00000399344	ENSG00000206279	DAXX
ENST00000383194	ENSG00000206279	DAXX
ENST00000429531	ENSG00000206279	DAXX
ENST00000617660	ENSG00000206279	DAXX
ENST00000619421	ENSG00000206279	DAXX
ENST00000436911	ENSG00000227191	TRGC2
ENST00000610547	ENSG00000227191	TRGC2
ENST00000619581	ENSG00000276323	TFPT
ENST00000348624	ENSG00000242802	AP5Z1
ENST00000604011	ENSG00000249884	RNF103-CHMP3
ENST00000440757	ENSG00000249884	RNF103-CHMP3
ENST00000551526	ENSG00000167580	AQP2
ENST00000199280	ENSG00000167580	AQP2
ENST00000550862	ENSG00000167580	AQP2
ENST00000484445	ENSG00000187801	ZFP69B
ENST00000411995	ENSG00000187801	ZFP69B
ENST00000361584	ENSG00000187801	ZFP69B
ENST00000374521	ENSG00000204195	AWAT1
ENST00000464300	ENSG00000173200	PARP15
ENST00000483793	ENSG00000173200	PARP15
ENST00000310366	ENSG00000173200	PARP15
ENST00000493645	ENSG00000173200	PARP15
ENST00000413800	ENSG00000197093	GAL3ST4
ENST00000360039	ENSG00000197093	GAL3ST4
ENST00000423751	ENSG00000197093	GAL3ST4
ENST00000411994	ENSG00000197093	GAL3ST4
ENST00000498000	ENSG00000197093	GAL3ST4
ENST00000482469	ENSG00000197093	GAL3ST4
ENST00000460995	ENSG00000197093	GAL3ST4
ENST00000373127	ENSG00000161911	TREML1
ENST00000426005	ENSG00000161911	TREML1
ENST00000437044	ENSG00000161911	TREML1
ENST00000617811	ENSG00000275410	HNF1B
ENST00000621123	ENSG00000275410	HNF1B
ENST00000614313	ENSG00000275410	HNF1B
ENST00000613727	ENSG00000275410	HNF1B
ENST00000617272	ENSG00000275410	HNF1B
ENST00000620125	ENSG00000275410	HNF1B
ENST00000559658	ENSG00000080644	CHRNA3
ENST00000348639	ENSG00000080644	CHRNA3
ENST00000326828	ENSG00000080644	CHRNA3
ENST00000615726	ENSG00000275384	TARM1
ENST00000314133	ENSG00000176340	COX8A
ENST00000622918	ENSG00000279096	AL356289.1
ENST00000540656	ENSG00000139200	PIANP
ENST00000320591	ENSG00000139200	PIANP
ENST00000534837	ENSG00000139200	PIANP
ENST00000298894	ENSG00000165943	MOAP1
ENST00000556883	ENSG00000165943	MOAP1
ENST00000281513	ENSG00000151779	NBAS
ENST00000442506	ENSG00000151779	NBAS
ENST00000441755	ENSG00000151779	NBAS
ENST00000429842	ENSG00000151779	NBAS
ENST00000427792	ENSG00000151779	NBAS
ENST00000369747	ENSG00000118420	UBE3D
ENST00000420019	ENSG00000224587	MDC1
ENST00000441397	ENSG00000224587	MDC1
ENST00000424437	ENSG00000224587	MDC1
ENST00000413973	ENSG00000224587	MDC1
ENST00000552474	ENSG00000224587	MDC1
ENST00000412585	ENSG00000234745	HLA-B
ENST00000434333	ENSG00000234745	HLA-B
ENST00000423656	ENSG00000145041	VPRBP
ENST00000504652	ENSG00000145041	VPRBP
ENST00000335891	ENSG00000145041	VPRBP
ENST00000425690	ENSG00000073008	PVR
